,sys_time,RPM,Speed
540,1970-01-01 00:01:01.310,1449.0,46.0
541,1970-01-01 00:01:01.410,1368.0,46.0
542,1970-01-01 00:01:01.520,1359.0,46.0
543,1970-01-01 00:01:01.620,1312.0,46.0
544,1970-01-01 00:01:01.740,1296.0,45.0
545,1970-01-01 00:01:01.860,1263.0,45.0
546,1970-01-01 00:01:01.990,1237.0,45.0
547,1970-01-01 00:01:02.110,1212.0,45.0
548,1970-01-01 00:01:02.210,1202.0,45.0
549,1970-01-01 00:01:02.330,1205.0,44.0
550,1970-01-01 00:01:02.430,1190.0,44.0
551,1970-01-01 00:01:02.540,1182.0,43.0
552,1970-01-01 00:01:02.640,1164.0,43.0
553,1970-01-01 00:01:02.770,1153.0,42.0
554,1970-01-01 00:01:02.870,1147.0,42.0
555,1970-01-01 00:01:02.970,1145.0,41.0
556,1970-01-01 00:01:03.070,1151.0,41.0
557,1970-01-01 00:01:03.170,1151.0,40.0
558,1970-01-01 00:01:03.260,1159.0,40.0
559,1970-01-01 00:01:03.360,1158.0,39.0
560,1970-01-01 00:01:03.490,1163.0,39.0
561,1970-01-01 00:01:03.580,1175.0,38.0
562,1970-01-01 00:01:03.680,1174.0,37.0
563,1970-01-01 00:01:03.790,1169.0,37.0
564,1970-01-01 00:01:03.890,1173.0,36.0
565,1970-01-01 00:01:04.010,1178.0,36.0
566,1970-01-01 00:01:04.110,1180.0,35.0
567,1970-01-01 00:01:04.220,1184.0,35.0
568,1970-01-01 00:01:04.320,1178.0,34.0
569,1970-01-01 00:01:04.450,1183.0,33.0
570,1970-01-01 00:01:04.560,1183.0,32.0
571,1970-01-01 00:01:04.690,1193.0,31.0
572,1970-01-01 00:01:04.800,1183.0,31.0
573,1970-01-01 00:01:04.900,1188.0,30.0
574,1970-01-01 00:01:05.000,1193.0,29.0
575,1970-01-01 00:01:05.100,1191.0,29.0
576,1970-01-01 00:01:05.240,1193.0,28.0
577,1970-01-01 00:01:05.350,1195.0,27.0
578,1970-01-01 00:01:05.450,1207.0,27.0
579,1970-01-01 00:01:05.570,1226.0,26.0
580,1970-01-01 00:01:05.670,1229.0,26.0
581,1970-01-01 00:01:05.780,1230.0,25.0
582,1970-01-01 00:01:05.890,1225.0,25.0
583,1970-01-01 00:01:06.010,1221.0,25.0
584,1970-01-01 00:01:06.110,1222.0,24.0
585,1970-01-01 00:01:06.230,1206.0,23.0
586,1970-01-01 00:01:06.320,1212.0,23.0
587,1970-01-01 00:01:06.430,1207.0,23.0
588,1970-01-01 00:01:06.530,1204.0,22.0
589,1970-01-01 00:01:06.650,1233.0,21.0
590,1970-01-01 00:01:06.750,1227.0,21.0
591,1970-01-01 00:01:06.850,1194.0,21.0
592,1970-01-01 00:01:06.950,1170.0,21.0
593,1970-01-01 00:01:07.050,1084.0,21.0
594,1970-01-01 00:01:07.150,1044.0,21.0
595,1970-01-01 00:01:07.250,948.0,20.0
596,1970-01-01 00:01:07.350,1169.0,20.0
597,1970-01-01 00:01:07.450,1246.0,20.0
598,1970-01-01 00:01:07.550,1321.0,20.0
599,1970-01-01 00:01:07.650,1348.0,20.0
600,1970-01-01 00:01:07.800,1389.0,20.0
601,1970-01-01 00:01:07.890,1431.0,20.0
602,1970-01-01 00:01:07.990,1549.0,20.0
603,1970-01-01 00:01:08.100,1642.0,20.0
604,1970-01-01 00:01:08.190,1781.0,20.0
605,1970-01-01 00:01:08.290,1848.0,21.0
606,1970-01-01 00:01:08.390,1936.0,21.0
607,1970-01-01 00:01:08.510,1968.0,22.0
608,1970-01-01 00:01:08.610,1967.0,22.0
609,1970-01-01 00:01:08.710,1943.0,23.0
610,1970-01-01 00:01:08.800,1928.0,23.0
611,1970-01-01 00:01:08.910,1899.0,23.0
612,1970-01-01 00:01:09.010,1868.0,24.0
613,1970-01-01 00:01:09.130,1849.0,24.0
614,1970-01-01 00:01:09.230,1811.0,25.0
615,1970-01-01 00:01:09.340,1785.0,25.0
616,1970-01-01 00:01:09.490,1761.0,26.0
617,1970-01-01 00:01:09.590,1741.0,26.0
618,1970-01-01 00:01:09.690,1699.0,27.0
619,1970-01-01 00:01:09.810,1634.0,27.0
620,1970-01-01 00:01:09.910,1547.0,28.0
621,1970-01-01 00:01:10.010,1525.0,28.0
622,1970-01-01 00:01:10.110,1541.0,29.0
623,1970-01-01 00:01:10.210,1537.0,29.0
624,1970-01-01 00:01:10.310,1545.0,29.0
625,1970-01-01 00:01:10.410,1552.0,30.0
626,1970-01-01 00:01:10.520,1538.0,30.0
627,1970-01-01 00:01:10.620,1577.0,30.0
628,1970-01-01 00:01:10.710,1560.0,31.0
629,1970-01-01 00:01:10.820,1573.0,32.0
630,1970-01-01 00:01:10.930,1577.0,32.0
631,1970-01-01 00:01:11.020,1567.0,32.0
632,1970-01-01 00:01:11.150,1569.0,33.0
633,1970-01-01 00:01:11.260,1569.0,33.0
634,1970-01-01 00:01:11.360,1560.0,34.0
635,1970-01-01 00:01:11.490,1553.0,34.0
636,1970-01-01 00:01:11.600,1558.0,35.0
637,1970-01-01 00:01:11.700,1547.0,35.0
638,1970-01-01 00:01:11.800,1554.0,35.0
639,1970-01-01 00:01:11.910,1529.0,36.0
640,1970-01-01 00:01:12.030,1559.0,36.0
641,1970-01-01 00:01:12.140,1545.0,36.0
642,1970-01-01 00:01:12.250,1540.0,37.0
643,1970-01-01 00:01:12.350,1540.0,37.0
644,1970-01-01 00:01:12.450,1533.0,38.0
645,1970-01-01 00:01:12.560,1553.0,38.0
646,1970-01-01 00:01:12.660,1519.0,38.0
647,1970-01-01 00:01:12.760,1574.0,39.0
648,1970-01-01 00:01:12.870,1549.0,39.0
649,1970-01-01 00:01:12.970,1581.0,39.0
650,1970-01-01 00:01:13.070,1565.0,40.0
651,1970-01-01 00:01:13.200,1588.0,40.0
652,1970-01-01 00:01:13.300,1584.0,40.0
653,1970-01-01 00:01:13.410,1593.0,41.0
654,1970-01-01 00:01:13.500,1576.0,41.0
655,1970-01-01 00:01:13.600,1585.0,41.0
656,1970-01-01 00:01:13.730,1580.0,42.0
657,1970-01-01 00:01:13.870,1590.0,42.0
658,1970-01-01 00:01:13.970,1582.0,43.0
659,1970-01-01 00:01:14.070,1587.0,43.0
660,1970-01-01 00:01:14.200,1585.0,43.0
661,1970-01-01 00:01:14.310,1588.0,44.0
662,1970-01-01 00:01:14.410,1578.0,44.0
663,1970-01-01 00:01:14.540,1597.0,44.0
664,1970-01-01 00:01:14.640,1581.0,45.0
665,1970-01-01 00:01:14.740,1592.0,45.0
666,1970-01-01 00:01:14.850,1565.0,45.0
667,1970-01-01 00:01:14.940,1579.0,46.0
668,1970-01-01 00:01:15.040,1570.0,46.0
669,1970-01-01 00:01:15.150,1575.0,46.0
670,1970-01-01 00:01:15.240,1564.0,46.0
671,1970-01-01 00:01:15.330,1558.0,47.0
672,1970-01-01 00:01:15.430,1553.0,47.0
673,1970-01-01 00:01:15.530,1540.0,47.0
674,1970-01-01 00:01:15.620,1532.0,48.0
675,1970-01-01 00:01:15.720,1517.0,48.0
676,1970-01-01 00:01:15.820,1505.0,48.0
677,1970-01-01 00:01:15.930,1484.0,48.0
678,1970-01-01 00:01:16.030,1476.0,48.0
679,1970-01-01 00:01:16.150,1462.0,49.0
680,1970-01-01 00:01:16.250,1447.0,49.0
681,1970-01-01 00:01:16.350,1426.0,49.0
682,1970-01-01 00:01:16.440,1429.0,49.0
683,1970-01-01 00:01:16.580,1424.0,49.0
684,1970-01-01 00:01:16.690,1434.0,50.0
685,1970-01-01 00:01:16.810,1444.0,50.0
686,1970-01-01 00:01:16.940,1436.0,50.0
687,1970-01-01 00:01:17.050,1443.0,50.0
688,1970-01-01 00:01:17.170,1447.0,51.0
689,1970-01-01 00:01:17.270,1465.0,51.0
690,1970-01-01 00:01:17.380,1467.0,51.0
691,1970-01-01 00:01:17.470,1464.0,51.0
692,1970-01-01 00:01:17.570,1476.0,51.0
693,1970-01-01 00:01:17.680,1484.0,51.0
694,1970-01-01 00:01:17.780,1472.0,52.0
695,1970-01-01 00:01:17.890,1486.0,52.0
696,1970-01-01 00:01:17.990,1486.0,52.0
697,1970-01-01 00:01:18.100,1472.0,52.0
698,1970-01-01 00:01:18.200,1475.0,52.0
699,1970-01-01 00:01:18.300,1468.0,52.0
700,1970-01-01 00:01:18.390,1463.0,53.0
701,1970-01-01 00:01:18.490,1448.0,53.0
702,1970-01-01 00:01:18.600,1439.0,53.0
703,1970-01-01 00:01:18.700,1426.0,53.0
704,1970-01-01 00:01:18.800,1403.0,53.0
705,1970-01-01 00:01:18.940,1377.0,53.0
706,1970-01-01 00:01:19.040,1364.0,54.0
707,1970-01-01 00:01:19.140,1342.0,54.0
708,1970-01-01 00:01:19.260,1332.0,54.0
709,1970-01-01 00:01:19.370,1325.0,54.0
710,1970-01-01 00:01:19.480,1314.0,54.0
711,1970-01-01 00:01:19.590,1305.0,54.0
712,1970-01-01 00:01:19.690,1302.0,55.0
713,1970-01-01 00:01:19.790,1297.0,55.0
714,1970-01-01 00:01:19.910,1287.0,55.0
715,1970-01-01 00:01:20.010,1277.0,55.0
716,1970-01-01 00:01:20.110,1258.0,55.0
717,1970-01-01 00:01:20.250,1247.0,55.0
718,1970-01-01 00:01:20.340,1228.0,55.0
719,1970-01-01 00:01:20.450,1223.0,55.0
720,1970-01-01 00:01:20.550,1212.0,55.0
721,1970-01-01 00:01:20.650,1210.0,55.0
722,1970-01-01 00:01:20.750,1202.0,55.0
723,1970-01-01 00:01:20.860,1203.0,55.0
724,1970-01-01 00:01:20.980,1204.0,55.0
725,1970-01-01 00:01:21.080,1201.0,55.0
726,1970-01-01 00:01:21.180,1202.0,55.0
727,1970-01-01 00:01:21.330,1208.0,55.0
728,1970-01-01 00:01:21.430,1204.0,55.0
729,1970-01-01 00:01:21.530,1213.0,55.0
730,1970-01-01 00:01:21.660,1212.0,55.0
731,1970-01-01 00:01:21.770,1216.0,55.0
732,1970-01-01 00:01:21.880,1213.0,56.0
733,1970-01-01 00:01:21.970,1217.0,56.0
734,1970-01-01 00:01:22.080,1220.0,56.0
735,1970-01-01 00:01:22.190,1226.0,56.0
736,1970-01-01 00:01:22.280,1226.0,56.0
737,1970-01-01 00:01:22.390,1230.0,56.0
738,1970-01-01 00:01:22.490,1233.0,56.0
739,1970-01-01 00:01:22.610,1234.0,56.0
740,1970-01-01 00:01:22.710,1235.0,56.0
741,1970-01-01 00:01:22.810,1236.0,56.0
742,1970-01-01 00:01:22.910,1237.0,56.0
743,1970-01-01 00:01:23.010,1242.0,56.0
744,1970-01-01 00:01:23.160,1247.0,57.0
745,1970-01-01 00:01:23.260,1245.0,57.0
746,1970-01-01 00:01:23.370,1247.0,57.0
747,1970-01-01 00:01:23.480,1250.0,57.0
748,1970-01-01 00:01:23.570,1251.0,57.0
749,1970-01-01 00:01:23.670,1249.0,57.0
750,1970-01-01 00:01:23.800,1258.0,57.0
751,1970-01-01 00:01:23.900,1250.0,57.0
752,1970-01-01 00:01:24.010,1253.0,57.0
753,1970-01-01 00:01:24.120,1258.0,57.0
754,1970-01-01 00:01:24.210,1261.0,57.0
755,1970-01-01 00:01:24.320,1261.0,57.0
756,1970-01-01 00:01:24.440,1261.0,57.0
757,1970-01-01 00:01:24.530,1265.0,57.0
758,1970-01-01 00:01:24.660,1266.0,57.0
759,1970-01-01 00:01:24.780,1262.0,57.0
760,1970-01-01 00:01:24.910,1269.0,57.0
761,1970-01-01 00:01:25.010,1259.0,57.0
762,1970-01-01 00:01:25.120,1263.0,57.0
763,1970-01-01 00:01:25.210,1260.0,57.0
764,1970-01-01 00:01:25.310,1260.0,57.0
765,1970-01-01 00:01:25.410,1256.0,57.0
766,1970-01-01 00:01:25.500,1253.0,57.0
767,1970-01-01 00:01:25.610,1248.0,57.0
768,1970-01-01 00:01:25.720,1246.0,57.0
769,1970-01-01 00:01:25.810,1245.0,57.0
770,1970-01-01 00:01:25.910,1240.0,57.0
771,1970-01-01 00:01:26.020,1246.0,57.0
772,1970-01-01 00:01:26.120,1239.0,57.0
773,1970-01-01 00:01:26.220,1240.0,57.0
774,1970-01-01 00:01:26.330,1235.0,57.0
775,1970-01-01 00:01:26.420,1236.0,57.0
776,1970-01-01 00:01:26.550,1235.0,57.0
777,1970-01-01 00:01:26.660,1238.0,57.0
778,1970-01-01 00:01:26.750,1234.0,57.0
779,1970-01-01 00:01:26.860,1233.0,57.0
780,1970-01-01 00:01:26.960,1234.0,57.0
781,1970-01-01 00:01:27.060,1234.0,57.0
782,1970-01-01 00:01:27.160,1232.0,57.0
783,1970-01-01 00:01:27.290,1228.0,57.0
784,1970-01-01 00:01:27.420,1229.0,57.0
785,1970-01-01 00:01:27.530,1229.0,57.0
786,1970-01-01 00:01:27.620,1223.0,57.0
787,1970-01-01 00:01:27.730,1226.0,57.0
788,1970-01-01 00:01:27.830,1224.0,57.0
789,1970-01-01 00:01:27.960,1228.0,57.0
790,1970-01-01 00:01:28.060,1227.0,57.0
791,1970-01-01 00:01:28.160,1226.0,57.0
792,1970-01-01 00:01:28.280,1230.0,57.0
793,1970-01-01 00:01:28.380,1224.0,57.0
794,1970-01-01 00:01:28.490,1224.0,57.0
795,1970-01-01 00:01:28.590,1232.0,57.0
796,1970-01-01 00:01:28.690,1230.0,57.0
797,1970-01-01 00:01:28.790,1225.0,57.0
798,1970-01-01 00:01:28.900,1230.0,57.0
799,1970-01-01 00:01:28.990,1224.0,57.0
800,1970-01-01 00:01:29.090,1227.0,57.0
801,1970-01-01 00:01:29.190,1225.0,57.0
802,1970-01-01 00:01:29.310,1223.0,57.0
803,1970-01-01 00:01:29.410,1227.0,57.0
804,1970-01-01 00:01:29.510,1230.0,57.0
805,1970-01-01 00:01:29.640,1230.0,57.0
806,1970-01-01 00:01:29.750,1223.0,57.0
807,1970-01-01 00:01:29.850,1226.0,57.0
808,1970-01-01 00:01:29.960,1226.0,57.0
809,1970-01-01 00:01:30.060,1230.0,57.0
810,1970-01-01 00:01:30.170,1232.0,57.0
811,1970-01-01 00:01:30.290,1229.0,57.0
812,1970-01-01 00:01:30.390,1234.0,57.0
813,1970-01-01 00:01:30.520,1235.0,57.0
814,1970-01-01 00:01:30.650,1232.0,57.0
815,1970-01-01 00:01:30.750,1238.0,57.0
816,1970-01-01 00:01:30.850,1236.0,57.0
817,1970-01-01 00:01:30.970,1240.0,57.0
818,1970-01-01 00:01:31.090,1236.0,57.0
819,1970-01-01 00:01:31.190,1236.0,57.0
820,1970-01-01 00:01:31.310,1238.0,57.0
821,1970-01-01 00:01:31.450,1243.0,57.0
822,1970-01-01 00:01:31.540,1244.0,57.0
823,1970-01-01 00:01:31.670,1246.0,57.0
824,1970-01-01 00:01:31.770,1245.0,57.0
825,1970-01-01 00:01:31.880,1247.0,58.0
826,1970-01-01 00:01:31.970,1249.0,58.0
827,1970-01-01 00:01:32.070,1251.0,58.0
828,1970-01-01 00:01:32.180,1251.0,58.0
829,1970-01-01 00:01:32.270,1250.0,58.0
830,1970-01-01 00:01:32.370,1250.0,58.0
831,1970-01-01 00:01:32.500,1258.0,58.0
832,1970-01-01 00:01:32.620,1256.0,58.0
833,1970-01-01 00:01:32.720,1254.0,58.0
834,1970-01-01 00:01:32.820,1254.0,58.0
835,1970-01-01 00:01:32.950,1260.0,58.0
836,1970-01-01 00:01:33.050,1257.0,58.0
837,1970-01-01 00:01:33.190,1253.0,58.0
838,1970-01-01 00:01:33.280,1258.0,58.0
839,1970-01-01 00:01:33.400,1257.0,58.0
840,1970-01-01 00:01:33.510,1256.0,58.0
841,1970-01-01 00:01:33.640,1257.0,58.0
842,1970-01-01 00:01:33.750,1251.0,58.0
843,1970-01-01 00:01:33.850,1254.0,58.0
844,1970-01-01 00:01:33.950,1256.0,58.0
845,1970-01-01 00:01:34.050,1258.0,58.0
846,1970-01-01 00:01:34.150,1252.0,58.0
847,1970-01-01 00:01:34.250,1250.0,58.0
848,1970-01-01 00:01:34.360,1255.0,58.0
849,1970-01-01 00:01:34.490,1258.0,58.0
850,1970-01-01 00:01:34.610,1251.0,58.0
851,1970-01-01 00:01:34.730,1253.0,58.0
852,1970-01-01 00:01:34.840,1254.0,58.0
853,1970-01-01 00:01:34.930,1252.0,58.0
854,1970-01-01 00:01:35.040,1253.0,58.0
855,1970-01-01 00:01:35.180,1252.0,58.0
856,1970-01-01 00:01:35.270,1244.0,58.0
857,1970-01-01 00:01:35.380,1248.0,58.0
858,1970-01-01 00:01:35.520,1247.0,58.0
859,1970-01-01 00:01:35.610,1235.0,58.0
860,1970-01-01 00:01:35.710,1239.0,58.0
861,1970-01-01 00:01:35.810,1236.0,58.0
862,1970-01-01 00:01:35.910,1236.0,58.0
863,1970-01-01 00:01:36.010,1237.0,58.0
864,1970-01-01 00:01:36.110,1233.0,58.0
865,1970-01-01 00:01:36.240,1232.0,58.0
866,1970-01-01 00:01:36.340,1234.0,58.0
867,1970-01-01 00:01:36.440,1230.0,58.0
868,1970-01-01 00:01:36.540,1232.0,57.0
869,1970-01-01 00:01:36.660,1232.0,57.0
870,1970-01-01 00:01:36.800,1227.0,58.0
871,1970-01-01 00:01:36.900,1230.0,57.0
872,1970-01-01 00:01:37.030,1228.0,57.0
873,1970-01-01 00:01:37.130,1228.0,57.0
874,1970-01-01 00:01:37.280,1225.0,57.0
875,1970-01-01 00:01:37.380,1229.0,57.0
876,1970-01-01 00:01:37.480,1224.0,57.0
877,1970-01-01 00:01:37.610,1225.0,57.0
878,1970-01-01 00:01:37.710,1224.0,57.0
879,1970-01-01 00:01:37.810,1224.0,57.0
880,1970-01-01 00:01:37.910,1221.0,57.0
881,1970-01-01 00:01:38.010,1223.0,57.0
882,1970-01-01 00:01:38.140,1224.0,57.0
883,1970-01-01 00:01:38.230,1226.0,57.0
884,1970-01-01 00:01:38.360,1221.0,57.0
885,1970-01-01 00:01:38.470,1221.0,57.0
886,1970-01-01 00:01:38.570,1223.0,57.0
887,1970-01-01 00:01:38.680,1225.0,57.0
888,1970-01-01 00:01:38.780,1224.0,57.0
889,1970-01-01 00:01:38.880,1224.0,57.0
890,1970-01-01 00:01:39.020,1219.0,57.0
891,1970-01-01 00:01:39.130,1225.0,57.0
892,1970-01-01 00:01:39.220,1224.0,57.0
893,1970-01-01 00:01:39.330,1229.0,57.0
894,1970-01-01 00:01:39.430,1230.0,57.0
895,1970-01-01 00:01:39.530,1228.0,57.0
896,1970-01-01 00:01:39.630,1230.0,57.0
897,1970-01-01 00:01:39.720,1231.0,57.0
898,1970-01-01 00:01:39.840,1234.0,57.0
899,1970-01-01 00:01:39.950,1231.0,57.0
900,1970-01-01 00:01:40.050,1233.0,57.0
901,1970-01-01 00:01:40.150,1234.0,57.0
902,1970-01-01 00:01:40.290,1233.0,57.0
903,1970-01-01 00:01:40.380,1229.0,57.0
904,1970-01-01 00:01:40.480,1231.0,57.0
905,1970-01-01 00:01:40.590,1228.0,57.0
906,1970-01-01 00:01:40.690,1235.0,57.0
907,1970-01-01 00:01:40.780,1233.0,57.0
908,1970-01-01 00:01:40.890,1231.0,57.0
909,1970-01-01 00:01:40.980,1236.0,57.0
910,1970-01-01 00:01:41.090,1235.0,57.0
911,1970-01-01 00:01:41.190,1232.0,57.0
912,1970-01-01 00:01:41.330,1238.0,57.0
913,1970-01-01 00:01:41.430,1232.0,57.0
914,1970-01-01 00:01:41.530,1235.0,57.0
915,1970-01-01 00:01:41.660,1234.0,58.0
916,1970-01-01 00:01:41.760,1237.0,58.0
917,1970-01-01 00:01:41.870,1239.0,58.0
918,1970-01-01 00:01:42.010,1234.0,58.0
919,1970-01-01 00:01:42.130,1235.0,58.0
920,1970-01-01 00:01:42.270,1239.0,58.0
921,1970-01-01 00:01:42.370,1234.0,58.0
922,1970-01-01 00:01:42.470,1239.0,58.0
923,1970-01-01 00:01:42.570,1235.0,58.0
924,1970-01-01 00:01:42.670,1230.0,58.0
925,1970-01-01 00:01:42.770,1227.0,58.0
926,1970-01-01 00:01:42.880,1231.0,58.0
927,1970-01-01 00:01:42.980,1230.0,57.0
928,1970-01-01 00:01:43.110,1233.0,57.0
929,1970-01-01 00:01:43.220,1231.0,57.0
930,1970-01-01 00:01:43.320,1231.0,57.0
931,1970-01-01 00:01:43.410,1229.0,57.0
932,1970-01-01 00:01:43.520,1228.0,57.0
933,1970-01-01 00:01:43.640,1231.0,57.0
934,1970-01-01 00:01:43.740,1231.0,57.0
935,1970-01-01 00:01:43.850,1227.0,57.0
936,1970-01-01 00:01:43.950,1234.0,57.0
937,1970-01-01 00:01:44.050,1231.0,57.0
938,1970-01-01 00:01:44.180,1232.0,57.0
939,1970-01-01 00:01:44.280,1234.0,57.0
940,1970-01-01 00:01:44.410,1232.0,57.0
941,1970-01-01 00:01:44.540,1236.0,57.0
942,1970-01-01 00:01:44.650,1229.0,57.0
943,1970-01-01 00:01:44.770,1232.0,57.0
944,1970-01-01 00:01:44.870,1233.0,58.0
945,1970-01-01 00:01:44.980,1235.0,58.0
946,1970-01-01 00:01:45.110,1239.0,58.0
947,1970-01-01 00:01:45.220,1236.0,58.0
948,1970-01-01 00:01:45.320,1239.0,58.0
949,1970-01-01 00:01:45.410,1237.0,58.0
950,1970-01-01 00:01:45.520,1239.0,58.0
951,1970-01-01 00:01:45.620,1242.0,58.0
952,1970-01-01 00:01:45.720,1243.0,58.0
953,1970-01-01 00:01:45.850,1241.0,58.0
954,1970-01-01 00:01:45.960,1243.0,58.0
955,1970-01-01 00:01:46.050,1250.0,58.0
956,1970-01-01 00:01:46.150,1246.0,58.0
957,1970-01-01 00:01:46.260,1248.0,58.0
958,1970-01-01 00:01:46.370,1249.0,58.0
959,1970-01-01 00:01:46.480,1243.0,58.0
960,1970-01-01 00:01:46.580,1249.0,58.0
961,1970-01-01 00:01:46.680,1249.0,58.0
962,1970-01-01 00:01:46.790,1250.0,58.0
963,1970-01-01 00:01:46.890,1249.0,58.0
964,1970-01-01 00:01:47.010,1249.0,58.0
965,1970-01-01 00:01:47.110,1250.0,58.0
966,1970-01-01 00:01:47.220,1245.0,58.0
967,1970-01-01 00:01:47.320,1244.0,58.0
968,1970-01-01 00:01:47.420,1244.0,58.0
969,1970-01-01 00:01:47.540,1244.0,58.0
970,1970-01-01 00:01:47.660,1242.0,58.0
971,1970-01-01 00:01:47.800,1247.0,58.0
972,1970-01-01 00:01:47.900,1246.0,58.0
973,1970-01-01 00:01:48.030,1246.0,58.0
974,1970-01-01 00:01:48.130,1249.0,58.0
975,1970-01-01 00:01:48.270,1253.0,58.0
976,1970-01-01 00:01:48.360,1247.0,58.0
977,1970-01-01 00:01:48.470,1252.0,58.0
978,1970-01-01 00:01:48.570,1248.0,58.0
979,1970-01-01 00:01:48.690,1246.0,58.0
980,1970-01-01 00:01:48.800,1247.0,58.0
981,1970-01-01 00:01:48.910,1245.0,58.0
982,1970-01-01 00:01:49.030,1253.0,58.0
983,1970-01-01 00:01:49.130,1246.0,58.0
984,1970-01-01 00:01:49.270,1250.0,58.0
985,1970-01-01 00:01:49.370,1246.0,58.0
986,1970-01-01 00:01:49.470,1249.0,58.0
987,1970-01-01 00:01:49.600,1251.0,58.0
988,1970-01-01 00:01:49.720,1253.0,59.0
989,1970-01-01 00:01:49.820,1255.0,59.0
990,1970-01-01 00:01:49.960,1257.0,59.0
991,1970-01-01 00:01:50.080,1259.0,59.0
992,1970-01-01 00:01:50.180,1260.0,59.0
993,1970-01-01 00:01:50.280,1258.0,59.0
994,1970-01-01 00:01:50.410,1258.0,59.0
995,1970-01-01 00:01:50.540,1259.0,59.0
996,1970-01-01 00:01:50.650,1258.0,59.0
997,1970-01-01 00:01:50.740,1255.0,59.0
998,1970-01-01 00:01:50.850,1257.0,59.0
999,1970-01-01 00:01:50.980,1259.0,59.0
1000,1970-01-01 00:01:51.070,1256.0,59.0
1001,1970-01-01 00:01:51.180,1257.0,59.0
1002,1970-01-01 00:01:51.290,1257.0,59.0
1003,1970-01-01 00:01:51.410,1259.0,59.0
1004,1970-01-01 00:01:51.510,1256.0,59.0
1005,1970-01-01 00:01:51.640,1257.0,59.0
1006,1970-01-01 00:01:51.770,1252.0,59.0
1007,1970-01-01 00:01:51.870,1262.0,59.0
1008,1970-01-01 00:01:51.960,1259.0,59.0
1009,1970-01-01 00:01:52.050,1259.0,59.0
1010,1970-01-01 00:01:52.190,1262.0,59.0
1011,1970-01-01 00:01:52.330,1263.0,59.0
1012,1970-01-01 00:01:52.450,1263.0,59.0
1013,1970-01-01 00:01:52.550,1258.0,59.0
1014,1970-01-01 00:01:52.670,1256.0,59.0
1015,1970-01-01 00:01:52.780,1262.0,59.0
1016,1970-01-01 00:01:52.880,1257.0,59.0
1017,1970-01-01 00:01:52.980,1262.0,59.0
1018,1970-01-01 00:01:53.080,1258.0,59.0
1019,1970-01-01 00:01:53.190,1260.0,59.0
1020,1970-01-01 00:01:53.320,1260.0,59.0
1021,1970-01-01 00:01:53.410,1262.0,59.0
1022,1970-01-01 00:01:53.520,1260.0,59.0
1023,1970-01-01 00:01:53.620,1260.0,59.0
1024,1970-01-01 00:01:53.720,1263.0,59.0
1025,1970-01-01 00:01:53.830,1258.0,59.0
1026,1970-01-01 00:01:53.940,1262.0,59.0
1027,1970-01-01 00:01:54.040,1259.0,59.0
1028,1970-01-01 00:01:54.160,1264.0,59.0
1029,1970-01-01 00:01:54.260,1263.0,59.0
1030,1970-01-01 00:01:54.390,1264.0,59.0
1031,1970-01-01 00:01:54.500,1265.0,59.0
1032,1970-01-01 00:01:54.600,1266.0,59.0
1033,1970-01-01 00:01:54.700,1264.0,59.0
1034,1970-01-01 00:01:54.830,1263.0,59.0
1035,1970-01-01 00:01:54.960,1265.0,59.0
1036,1970-01-01 00:01:55.060,1267.0,59.0
1037,1970-01-01 00:01:55.170,1269.0,59.0
1038,1970-01-01 00:01:55.280,1267.0,59.0
1039,1970-01-01 00:01:55.370,1265.0,59.0
1040,1970-01-01 00:01:55.470,1267.0,60.0
1041,1970-01-01 00:01:55.600,1267.0,60.0
1042,1970-01-01 00:01:55.700,1263.0,59.0
1043,1970-01-01 00:01:55.810,1262.0,60.0
1044,1970-01-01 00:01:55.910,1264.0,59.0
1045,1970-01-01 00:01:56.010,1259.0,59.0
1046,1970-01-01 00:01:56.110,1259.0,59.0
1047,1970-01-01 00:01:56.210,1258.0,59.0
1048,1970-01-01 00:01:56.340,1260.0,59.0
1049,1970-01-01 00:01:56.440,1256.0,59.0
1050,1970-01-01 00:01:56.570,1254.0,59.0
1051,1970-01-01 00:01:56.690,1254.0,59.0
1052,1970-01-01 00:01:56.810,1246.0,59.0
1053,1970-01-01 00:01:56.910,1251.0,59.0
1054,1970-01-01 00:01:57.020,1247.0,59.0
1055,1970-01-01 00:01:57.130,1246.0,59.0
1056,1970-01-01 00:01:57.260,1247.0,59.0
1057,1970-01-01 00:01:57.360,1245.0,59.0
1058,1970-01-01 00:01:57.480,1239.0,58.0
1059,1970-01-01 00:01:57.580,1237.0,58.0
1060,1970-01-01 00:01:57.680,1237.0,58.0
1061,1970-01-01 00:01:57.770,1237.0,58.0
1062,1970-01-01 00:01:57.870,1234.0,58.0
1063,1970-01-01 00:01:57.970,1231.0,58.0
1064,1970-01-01 00:01:58.080,1239.0,58.0
1065,1970-01-01 00:01:58.180,1225.0,58.0
1066,1970-01-01 00:01:58.290,1228.0,58.0
1067,1970-01-01 00:01:58.400,1226.0,58.0
1068,1970-01-01 00:01:58.500,1226.0,58.0
1069,1970-01-01 00:01:58.630,1224.0,57.0
1070,1970-01-01 00:01:58.730,1223.0,57.0
1071,1970-01-01 00:01:58.860,1216.0,57.0
1072,1970-01-01 00:01:58.950,1214.0,57.0
1073,1970-01-01 00:01:59.050,1214.0,57.0
1074,1970-01-01 00:01:59.140,1217.0,57.0
