"timestamp","RPM","Speed","Consumption_Rate","AirFuelRatio","ThrottlePosition","MassAirFlow","FuelType","FuelLevel","FuelTrim","WidebandAirFuelRatio","EngineLoad","AirIntakeTemperature","AmbientAirTemperature","EngineCoolantTemperature","FuelPressure","DistanceMIL","DistanceSinceCCC","EquivalentRatio","IgnitionMonitor","ModuleVoltage","PendingTroubleCodes"
"1508970674537","712RPM","0km/h"
"1508970674641","717RPM","0km/h"
"1508970674739","714RPM","0km/h"
"1508970674841","712RPM","0km/h"
"1508970674972","704RPM","0km/h"
"1508970675070","698RPM","0km/h"
"1508970675199","703RPM","0km/h"
"1508970675307","707RPM","0km/h"
"1508970675399","703RPM","0km/h"
"1508970675510","705RPM","0km/h"
"1508970675612","700RPM","0km/h"
"1508970675716","706RPM","0km/h"
"1508970675822","705RPM","0km/h"
"1508970675950","704RPM","0km/h"
"1508970676045","710RPM","0km/h"
"1508970676151","699RPM","0km/h"
"1508970676251","704RPM","0km/h"
"1508970676343","700RPM","0km/h"
"1508970676476","698RPM","0km/h"
"1508970676583","711RPM","0km/h"
"1508970676680","708RPM","0km/h"
"1508970676778","712RPM","0km/h"
"1508970676875","702RPM","0km/h"
"1508970676989","697RPM","0km/h"
"1508970677100","703RPM","0km/h"
"1508970677204","708RPM","0km/h"
"1508970677299","716RPM","0km/h"
"1508970677401","709RPM","0km/h"
"1508970677526","694RPM","0km/h"
"1508970677623","695RPM","0km/h"
"1508970677725","689RPM","0km/h"
"1508970677826","698RPM","0km/h"
"1508970677922","697RPM","0km/h"
"1508970678016","694RPM","0km/h"
"1508970678122","697RPM","0km/h"
"1508970678270","694RPM","0km/h"
"1508970678371","696RPM","0km/h"
"1508970678473","706RPM","0km/h"
"1508970678569","713RPM","0km/h"
"1508970678671","705RPM","0km/h"
"1508970678774","707RPM","0km/h"
"1508970678871","702RPM","0km/h"
"1508970678973","704RPM","0km/h"
"1508970679072","702RPM","0km/h"
"1508970679168","707RPM","0km/h"
"1508970679270","713RPM","0km/h"
"1508970679384","709RPM","0km/h"
"1508970679479","706RPM","0km/h"
"1508970679597","690RPM","0km/h"
"1508970679702","684RPM","0km/h"
"1508970679853","697RPM","0km/h"
"1508970679959","697RPM","0km/h"
"1508970680064","703RPM","0km/h"
"1508970680188","705RPM","0km/h"
"1508970680295","700RPM","0km/h"
"1508970680400","709RPM","0km/h"
"1508970680497","722RPM","0km/h"
"1508970680630","749RPM","0km/h"
"1508970680736","765RPM","0km/h"
"1508970680876","805RPM","0km/h"
"1508970680984","852RPM","0km/h"
"1508970681088","889RPM","0km/h"
"1508970681186","1079RPM","0km/h"
"1508970681317","1297RPM","2km/h"
"1508970681424","1491RPM","3km/h"
"1508970681549","1613RPM","3km/h"
"1508970681659","1650RPM","4km/h"
"1508970681762","1669RPM","5km/h"
"1508970681890","1644RPM","6km/h"
"1508970681992","1628RPM","7km/h"
"1508970682109","1636RPM","7km/h"
"1508970682231","1669RPM","8km/h"
"1508970682332","1707RPM","9km/h"
"1508970682464","1755RPM","10km/h"
"1508970682552","1770RPM","10km/h"
"1508970682652","1814RPM","11km/h"
"1508970682754","1825RPM","12km/h"
"1508970682854","1784RPM","12km/h"
"1508970682955","1742RPM","13km/h"
"1508970683050","1728RPM","14km/h"
"1508970683197","1711RPM","14km/h"
"1508970683301","1685RPM","15km/h"
"1508970683396","1648RPM","15km/h"
"1508970683494","1625RPM","16km/h"
"1508970683598","1582RPM","16km/h"
"1508970683703","1570RPM","17km/h"
"1508970683795","1525RPM","18km/h"
"1508970683898","1506RPM","18km/h"
"1508970684008","1456RPM","18km/h"
"1508970684100","1403RPM","19km/h"
"1508970684201","1379RPM","19km/h"
"1508970684307","1356RPM","20km/h"
"1508970684407","1344RPM","20km/h"
"1508970684513","1327RPM","20km/h"
"1508970684620","1322RPM","21km/h"
"1508970684746","1312RPM","22km/h"
"1508970684855","1320RPM","22km/h"
"1508970684950","1300RPM","22km/h"
"1508970685040","1300RPM","22km/h"
"1508970685147","1300RPM","23km/h"
"1508970685258","1299RPM","23km/h"
"1508970685355","1299RPM","23km/h"
"1508970685457","1301RPM","24km/h"
"1508970685561","1313RPM","24km/h"
"1508970685661","1292RPM","25km/h"
"1508970685767","1300RPM","25km/h"
"1508970685871","1296RPM","25km/h"
"1508970686001","1286RPM","26km/h"
"1508970686121","1286RPM","26km/h"
"1508970686257","1278RPM","26km/h"
"1508970686381","1273RPM","27km/h"
"1508970686480","1260RPM","27km/h"
"1508970686586","1273RPM","27km/h"
"1508970686708","1263RPM","28km/h"
"1508970686814","1260RPM","28km/h"
"1508970686921","1259RPM","28km/h"
"1508970687039","1256RPM","28km/h"
"1508970687145","1271RPM","29km/h"
"1508970687286","1266RPM","29km/h"
"1508970687381","1259RPM","29km/h"
"1508970687485","1261RPM","29km/h"
"1508970687590","1257RPM","30km/h"
"1508970687684","1262RPM","30km/h"
"1508970687785","1258RPM","30km/h"
"1508970687889","1265RPM","31km/h"
"1508970687990","1263RPM","31km/h"
"1508970688098","1263RPM","31km/h"
"1508970688201","1269RPM","31km/h"
"1508970688301","1262RPM","32km/h"
"1508970688415","1272RPM","32km/h"
"1508970688519","1258RPM","32km/h"
"1508970688611","1269RPM","32km/h"
"1508970688716","1257RPM","33km/h"
"1508970688820","1260RPM","33km/h"
"1508970688916","1263RPM","33km/h"
"1508970689024","1263RPM","33km/h"
"1508970689127","1274RPM","34km/h"
"1508970689256","1275RPM","34km/h"
"1508970689357","1290RPM","34km/h"
"1508970689459","1289RPM","34km/h"
"1508970689550","1308RPM","35km/h"
"1508970689657","1313RPM","35km/h"
"1508970689759","1316RPM","35km/h"
"1508970689879","1321RPM","36km/h"
"1508970689987","1339RPM","36km/h"
"1508970690111","1339RPM","36km/h"
"1508970690201","1352RPM","36km/h"
"1508970690311","1351RPM","37km/h"
"1508970690412","1363RPM","37km/h"
"1508970690508","1366RPM","37km/h"
"1508970690613","1370RPM","37km/h"
"1508970690714","1375RPM","38km/h"
"1508970690832","1381RPM","38km/h"
"1508970690930","1389RPM","38km/h"
"1508970691045","1403RPM","39km/h"
"1508970691184","1418RPM","39km/h"
"1508970691291","1419RPM","39km/h"
"1508970691392","1425RPM","40km/h"
"1508970691518","1431RPM","40km/h"
"1508970691623","1442RPM","40km/h"
"1508970691733","1454RPM","41km/h"
"1508970691861","1460RPM","41km/h"
"1508970691959","1472RPM","41km/h"
"1508970692065","1479RPM","41km/h"
"1508970692187","1495RPM","42km/h"
"1508970692293","1507RPM","42km/h"
"1508970692415","1515RPM","42km/h"
"1508970692516","1524RPM","43km/h"
"1508970692622","1527RPM","43km/h"
"1508970692733","1545RPM","43km/h"
"1508970692831","1538RPM","44km/h"
"1508970692937","1543RPM","44km/h"
"1508970693041","1541RPM","44km/h"
"1508970693138","1544RPM","45km/h"
"1508970693236","1543RPM","45km/h"
"1508970693345","1541RPM","45km/h"
"1508970693438","1548RPM","45km/h"
"1508970693552","1547RPM","46km/h"
"1508970693644","1545RPM","46km/h"
"1508970693742","1546RPM","46km/h"
"1508970693855","1545RPM","47km/h"
"1508970693963","1547RPM","47km/h"
"1508970694066","1546RPM","47km/h"
"1508970694171","1546RPM","47km/h"
"1508970694279","1549RPM","48km/h"
"1508970694399","1539RPM","48km/h"
"1508970694500","1552RPM","48km/h"
"1508970694602","1549RPM","48km/h"
"1508970694723","1548RPM","49km/h"
"1508970694851","1543RPM","49km/h"
"1508970694968","1555RPM","50km/h"
"1508970695061","1550RPM","50km/h"
"1508970695162","1553RPM","50km/h"
"1508970695268","1555RPM","50km/h"
"1508970695362","1553RPM","51km/h"
"1508970695461","1551RPM","51km/h"
"1508970695570","1552RPM","51km/h"
"1508970695665","1559RPM","51km/h"
"1508970695796","1557RPM","52km/h"
"1508970695902","1553RPM","52km/h"
"1508970695992","1560RPM","52km/h"
"1508970696095","1562RPM","52km/h"
"1508970696196","1554RPM","53km/h"
"1508970696301","1564RPM","53km/h"
"1508970696437","1563RPM","53km/h"
"1508970696542","1557RPM","53km/h"
"1508970696642","1556RPM","54km/h"
"1508970696771","1564RPM","54km/h"
"1508970696882","1559RPM","54km/h"
"1508970696980","1553RPM","54km/h"
"1508970697079","1556RPM","55km/h"
"1508970697186","1556RPM","55km/h"
"1508970697283","1561RPM","55km/h"
"1508970697416","1564RPM","55km/h"
"1508970697527","1559RPM","55km/h"
"1508970697624","1568RPM","56km/h"
"1508970697731","1562RPM","56km/h"
"1508970697831","1566RPM","56km/h"
"1508970697934","1571RPM","56km/h"
"1508970698039","1567RPM","57km/h"
"1508970698168","1563RPM","57km/h"
"1508970698262","1568RPM","57km/h"
"1508970698397","1568RPM","57km/h"
"1508970698505","1563RPM","57km/h"
"1508970698602","1572RPM","58km/h"
"1508970698747","1568RPM","58km/h"
"1508970698853","1559RPM","58km/h"
"1508970698953","1563RPM","58km/h"
"1508970699064","1561RPM","58km/h"
"1508970699169","1557RPM","59km/h"
"1508970699261","1546RPM","59km/h"
"1508970699359","1546RPM","59km/h"
"1508970699486","1546RPM","59km/h"
"1508970699580","1548RPM","59km/h"
"1508970699679","1541RPM","59km/h"
"1508970699783","1551RPM","60km/h"
"1508970699889","1548RPM","60km/h"
"1508970699998","1543RPM","60km/h"
"1508970700130","1551RPM","60km/h"
"1508970700226","1549RPM","60km/h"
"1508970700336","1554RPM","60km/h"
"1508970700444","1555RPM","61km/h"
"1508970700542","1551RPM","61km/h"
"1508970700646","1553RPM","61km/h"
"1508970700753","1550RPM","61km/h"
"1508970700851","1564RPM","61km/h"
"1508970700960","1564RPM","61km/h"
"1508970701094","1561RPM","61km/h"
"1508970701191","1574RPM","62km/h"
"1508970701315","1570RPM","62km/h"
"1508970701421","1577RPM","62km/h"
"1508970701522","1572RPM","62km/h"
"1508970701629","1581RPM","62km/h"
"1508970701738","1581RPM","62km/h"
"1508970701835","1578RPM","62km/h"
"1508970701942","1576RPM","63km/h"
"1508970702043","1581RPM","63km/h"
"1508970702140","1578RPM","63km/h"
"1508970702242","1581RPM","63km/h"
"1508970702375","1578RPM","63km/h"
"1508970702468","1582RPM","63km/h"
"1508970702591","1584RPM","63km/h"
"1508970702699","1587RPM","64km/h"
"1508970702822","1589RPM","64km/h"
"1508970702954","1588RPM","64km/h"
"1508970703061","1584RPM","64km/h"
"1508970703190","1583RPM","64km/h"
"1508970703295","1579RPM","64km/h"
"1508970703411","1579RPM","64km/h"
"1508970703509","1579RPM","64km/h"
"1508970703617","1572RPM","65km/h"
"1508970703718","1568RPM","65km/h"
"1508970703815","1558RPM","65km/h"
"1508970703921","1550RPM","65km/h"
"1508970704051","1546RPM","65km/h"
"1508970704153","1528RPM","65km/h"
"1508970704255","1523RPM","65km/h"
"1508970704357","1521RPM","65km/h"
"1508970704456","1518RPM","66km/h"
"1508970704562","1516RPM","66km/h"
"1508970704670","1511RPM","66km/h"
"1508970704769","1513RPM","66km/h"
"1508970704910","1508RPM","66km/h"
"1508970705010","1513RPM","66km/h"
"1508970705102","1516RPM","66km/h"
"1508970705201","1518RPM","66km/h"
"1508970705313","1518RPM","66km/h"
"1508970705433","1521RPM","66km/h"
"1508970705548","1520RPM","66km/h"
"1508970705652","1517RPM","66km/h"
"1508970705753","1523RPM","67km/h"
"1508970705855","1520RPM","67km/h"
"1508970705951","1517RPM","67km/h"
"1508970706044","1523RPM","67km/h"
"1508970706149","1523RPM","67km/h"
"1508970706251","1519RPM","67km/h"
"1508970706347","1517RPM","67km/h"
"1508970706475","1521RPM","67km/h"
"1508970706591","1526RPM","67km/h"
"1508970706688","1516RPM","67km/h"
"1508970706790","1519RPM","67km/h"
"1508970706893","1523RPM","67km/h"
"1508970706991","1516RPM","68km/h"
"1508970707094","1522RPM","68km/h"
"1508970707197","1526RPM","68km/h"
"1508970707290","1523RPM","68km/h"
"1508970707395","1517RPM","68km/h"
"1508970707490","1522RPM","68km/h"
"1508970707581","1520RPM","68km/h"
"1508970707709","1511RPM","68km/h"
"1508970707809","1497RPM","68km/h"
"1508970707909","1478RPM","68km/h"
"1508970708012","1464RPM","68km/h"
"1508970708110","1439RPM","68km/h"
"1508970708213","1439RPM","68km/h"
"1508970708320","1419RPM","68km/h"
"1508970708451","1398RPM","68km/h"
"1508970708548","1391RPM","68km/h"
"1508970708653","1385RPM","68km/h"
"1508970708785","1375RPM","68km/h"
"1508970708883","1368RPM","68km/h"
"1508970708994","1370RPM","68km/h"
"1508970709100","1368RPM","68km/h"
"1508970709201","1368RPM","68km/h"
"1508970709302","1366RPM","68km/h"
"1508970709411","1368RPM","68km/h"
"1508970709531","1371RPM","68km/h"
"1508970709660","1370RPM","68km/h"
"1508970709795","1368RPM","68km/h"
"1508970709897","1367RPM","68km/h"
"1508970709998","1371RPM","68km/h"
"1508970710110","1372RPM","68km/h"
"1508970710206","1368RPM","68km/h"
"1508970710322","1374RPM","68km/h"
"1508970710427","1374RPM","68km/h"
"1508970710520","1376RPM","68km/h"
"1508970710614","1379RPM","68km/h"
"1508970710748","1376RPM","68km/h"
"1508970710845","1382RPM","68km/h"
"1508970710953","1379RPM","68km/h"
"1508970711060","1375RPM","68km/h"
"1508970711215","1375RPM","68km/h"
"1508970711320","1379RPM","68km/h"
"1508970711454","1382RPM","69km/h"
"1508970711600","1383RPM","69km/h"
"1508970711706","1386RPM","69km/h"
"1508970711813","1383RPM","69km/h"
"1508970711910","1383RPM","69km/h"
"1508970712021","1384RPM","69km/h"
"1508970712131","1379RPM","69km/h"
"1508970712231","1382RPM","69km/h"
"1508970712340","1383RPM","69km/h"
"1508970712445","1380RPM","69km/h"
"1508970712541","1380RPM","69km/h"
"1508970712639","1384RPM","69km/h"
"1508970712774","1388RPM","69km/h"
"1508970712885","1380RPM","69km/h"
"1508970713015","1382RPM","69km/h"
"1508970713122","1381RPM","69km/h"
"1508970713215","1386RPM","70km/h"
"1508970713325","1383RPM","70km/h"
"1508970713426","1385RPM","70km/h"
"1508970713524","1390RPM","70km/h"
"1508970713631","1386RPM","70km/h"
"1508970713736","1383RPM","70km/h"
"1508970713841","1385RPM","70km/h"
"1508970713952","1384RPM","70km/h"
"1508970714053","1381RPM","70km/h"
"1508970714162","1385RPM","70km/h"
"1508970714264","1382RPM","70km/h"
"1508970714371","1379RPM","70km/h"
"1508970714495","1380RPM","70km/h"
"1508970714600","1380RPM","70km/h"
"1508970714710","1386RPM","70km/h"
"1508970714805","1378RPM","70km/h"
"1508970714936","1381RPM","70km/h"
"1508970715048","1383RPM","70km/h"
"1508970715145","1387RPM","70km/h"
"1508970715249","1384RPM","70km/h"
"1508970715351","1387RPM","70km/h"
"1508970715449","1385RPM","70km/h"
"1508970715581","1384RPM","70km/h"
"1508970715682","1386RPM","70km/h"
"1508970715782","1384RPM","70km/h"
"1508970715893","1387RPM","70km/h"
"1508970715991","1384RPM","70km/h"
"1508970716083","1388RPM","71km/h"
"1508970716188","1385RPM","71km/h"
"1508970716288","1385RPM","71km/h"
"1508970716378","1386RPM","71km/h"
"1508970716480","1388RPM","71km/h"
"1508970716589","1388RPM","71km/h"
"1508970716733","1392RPM","71km/h"
"1508970716834","1390RPM","71km/h"
"1508970716940","1387RPM","71km/h"
"1508970717040","1386RPM","71km/h"
"1508970717160","1388RPM","71km/h"
"1508970717268","1388RPM","71km/h"
"1508970717368","1389RPM","71km/h"
"1508970717507","1386RPM","71km/h"
"1508970717615","1385RPM","71km/h"
"1508970717739","1387RPM","71km/h"
"1508970717840","1391RPM","71km/h"
"1508970717995","1387RPM","71km/h"
"1508970718090","1388RPM","71km/h"
"1508970718198","1388RPM","71km/h"
"1508970718333","1389RPM","71km/h"
"1508970718456","1392RPM","71km/h"
"1508970718568","1388RPM","71km/h"
"1508970718670","1388RPM","71km/h"
"1508970718766","1386RPM","71km/h"
"1508970718868","1386RPM","71km/h"
"1508970718968","1390RPM","71km/h"
"1508970719091","1390RPM","71km/h"
"1508970719197","1388RPM","71km/h"
"1508970719328","1386RPM","71km/h"
"1508970719426","1388RPM","71km/h"
"1508970719558","1384RPM","71km/h"
"1508970719663","1385RPM","71km/h"
"1508970719755","1385RPM","71km/h"
"1508970719860","1385RPM","71km/h"
"1508970719969","1386RPM","71km/h"
"1508970720060","1386RPM","71km/h"
"1508970720167","1387RPM","71km/h"
"1508970720272","1383RPM","71km/h"
"1508970720368","1385RPM","71km/h"
"1508970720473","1382RPM","71km/h"
"1508970720582","1383RPM","71km/h"
"1508970720704","1381RPM","71km/h"
"1508970720810","1383RPM","71km/h"
"1508970720911","1383RPM","71km/h"
"1508970721002","1384RPM","71km/h"
"1508970721106","1382RPM","71km/h"
"1508970721211","1379RPM","71km/h"
"1508970721309","1382RPM","71km/h"
"1508970721415","1380RPM","71km/h"
"1508970721548","1377RPM","71km/h"
"1508970721649","1382RPM","71km/h"
"1508970721756","1381RPM","71km/h"
"1508970721886","1373RPM","71km/h"
"1508970721981","1379RPM","71km/h"
"1508970722084","1378RPM","71km/h"
"1508970722215","1376RPM","71km/h"
"1508970722314","1374RPM","71km/h"
"1508970722422","1371RPM","71km/h"
"1508970722524","1370RPM","70km/h"
"1508970722619","1369RPM","70km/h"
"1508970722713","1369RPM","70km/h"
"1508970722810","1371RPM","70km/h"
"1508970722903","1371RPM","70km/h"
"1508970723004","1369RPM","70km/h"
"1508970723124","1367RPM","70km/h"
"1508970723220","1370RPM","70km/h"
"1508970723358","1367RPM","70km/h"
"1508970723469","1368RPM","70km/h"
"1508970723594","1366RPM","70km/h"
"1508970723700","1369RPM","70km/h"
"1508970723835","1364RPM","70km/h"
"1508970723931","1367RPM","70km/h"
"1508970724038","1364RPM","70km/h"
"1508970724146","1363RPM","70km/h"
"1508970724242","1363RPM","70km/h"
"1508970724353","1364RPM","70km/h"
"1508970724450","1364RPM","69km/h"
"1508970724596","1359RPM","69km/h"
"1508970724702","1355RPM","69km/h"
"1508970724809","1351RPM","69km/h"
"1508970724906","1353RPM","69km/h"
"1508970725019","1351RPM","69km/h"
"1508970725155","1352RPM","69km/h"
"1508970725257","1357RPM","69km/h"
"1508970725365","1353RPM","68km/h"
"1508970725469","1357RPM","68km/h"
"1508970725598","1357RPM","68km/h"
"1508970725751","1354RPM","68km/h"
"1508970725859","1357RPM","68km/h"
"1508970725984","1360RPM","68km/h"
"1508970726087","1354RPM","68km/h"
"1508970726191","1360RPM","67km/h"
"1508970726315","1361RPM","67km/h"
"1508970726421","1358RPM","67km/h"
"1508970726529","1359RPM","67km/h"
"1508970726654","1360RPM","67km/h"
"1508970726760","1362RPM","67km/h"
"1508970726910","1361RPM","67km/h"
"1508970727009","1365RPM","67km/h"
"1508970727118","1367RPM","67km/h"
"1508970727224","1362RPM","66km/h"
"1508970727323","1363RPM","67km/h"
"1508970727430","1369RPM","66km/h"
"1508970727531","1361RPM","66km/h"
"1508970727631","1364RPM","66km/h"
"1508970727740","1364RPM","66km/h"
"1508970727850","1366RPM","66km/h"
"1508970727948","1369RPM","66km/h"
"1508970728059","1365RPM","66km/h"
"1508970728189","1368RPM","66km/h"
"1508970728286","1368RPM","66km/h"
"1508970728392","1368RPM","66km/h"
"1508970728498","1362RPM","66km/h"
"1508970728600","1366RPM","66km/h"
"1508970728707","1368RPM","66km/h"
"1508970728810","1370RPM","66km/h"
"1508970728908","1366RPM","66km/h"
"1508970729015","1370RPM","66km/h"
"1508970729121","1372RPM","66km/h"
"1508970729212","1368RPM","65km/h"
"1508970729322","1372RPM","66km/h"
"1508970729471","1378RPM","66km/h"
"1508970729567","1382RPM","66km/h"
"1508970729680","1378RPM","66km/h"
"1508970729820","1385RPM","66km/h"
"1508970729939","1383RPM","66km/h"
"1508970730034","1380RPM","66km/h"
"1508970730143","1383RPM","66km/h"
"1508970730267","1387RPM","66km/h"
"1508970730383","1386RPM","66km/h"
"1508970730488","1388RPM","66km/h"
"1508970730587","1389RPM","66km/h"
"1508970730719","1391RPM","66km/h"
"1508970730840","1393RPM","66km/h"
"1508970730964","1396RPM","66km/h"
"1508970731095","1394RPM","66km/h"
"1508970731189","1390RPM","66km/h"
"1508970731286","1394RPM","66km/h"
"1508970731389","1396RPM","66km/h"
"1508970731495","1397RPM","66km/h"
"1508970731625","1394RPM","66km/h"
"1508970731729","1394RPM","66km/h"
"1508970731838","1398RPM","66km/h"
"1508970731966","1398RPM","67km/h"
"1508970732079","1398RPM","66km/h"
"1508970732189","1395RPM","66km/h"
"1508970732285","1397RPM","66km/h"
"1508970732420","1394RPM","67km/h"
"1508970732520","1391RPM","67km/h"
"1508970732617","1393RPM","66km/h"
"1508970732715","1400RPM","66km/h"
"1508970732846","1396RPM","66km/h"
"1508970732943","1396RPM","66km/h"
"1508970733053","1394RPM","66km/h"
"1508970733159","1393RPM","66km/h"
"1508970733261","1390RPM","66km/h"
"1508970733358","1389RPM","66km/h"
"1508970733484","1389RPM","66km/h"
"1508970733581","1386RPM","66km/h"
"1508970733685","1378RPM","66km/h"
"1508970733785","1389RPM","66km/h"
"1508970733879","1386RPM","66km/h"
"1508970733974","1387RPM","66km/h"
"1508970734080","1384RPM","66km/h"
"1508970734178","1378RPM","65km/h"
"1508970734277","1375RPM","65km/h"
"1508970734387","1371RPM","66km/h"
"1508970734481","1370RPM","65km/h"
"1508970734599","1365RPM","65km/h"
"1508970734733","1362RPM","65km/h"
"1508970734825","1366RPM","65km/h"
"1508970734935","1363RPM","65km/h"
"1508970735065","1359RPM","65km/h"
"1508970735166","1357RPM","65km/h"
"1508970735274","1356RPM","64km/h"
"1508970735381","1353RPM","64km/h"
"1508970735477","1352RPM","64km/h"
"1508970735580","1348RPM","64km/h"
"1508970735684","1346RPM","64km/h"
"1508970735779","1343RPM","64km/h"
"1508970735879","1344RPM","64km/h"
"1508970735990","1336RPM","64km/h"
"1508970736088","1333RPM","63km/h"
"1508970736198","1332RPM","63km/h"
"1508970736302","1334RPM","63km/h"
"1508970736401","1326RPM","63km/h"
"1508970736535","1321RPM","63km/h"
"1508970736646","1319RPM","63km/h"
"1508970736742","1322RPM","62km/h"
"1508970736853","1318RPM","62km/h"
"1508970736992","1320RPM","62km/h"
"1508970737091","1315RPM","62km/h"
"1508970737199","1310RPM","62km/h"
"1508970737329","1306RPM","62km/h"
"1508970737454","1309RPM","62km/h"
"1508970737564","1308RPM","61km/h"
"1508970737668","1305RPM","61km/h"
"1508970737793","1304RPM","61km/h"
"1508970737896","1313RPM","61km/h"
"1508970737997","1300RPM","61km/h"
"1508970738120","1296RPM","60km/h"
"1508970738218","1293RPM","60km/h"
"1508970738349","1285RPM","60km/h"
"1508970738496","1283RPM","60km/h"
"1508970738599","1329RPM","60km/h"
"1508970738702","1270RPM","60km/h"
"1508970738799","1279RPM","60km/h"
"1508970738931","1292RPM","59km/h"
"1508970739039","1278RPM","59km/h"
"1508970739139","1292RPM","59km/h"
"1508970739250","1271RPM","59km/h"
"1508970739348","1279RPM","59km/h"
"1508970739445","1271RPM","59km/h"
"1508970739554","1277RPM","59km/h"
"1508970739656","1266RPM","59km/h"
"1508970739762","1267RPM","59km/h"
"1508970739893","1263RPM","59km/h"
"1508970740004","1266RPM","59km/h"
"1508970740127","1260RPM","58km/h"
"1508970740235","1256RPM","58km/h"
"1508970740339","1258RPM","58km/h"
"1508970740443","1255RPM","58km/h"
"1508970740547","1249RPM","58km/h"
"1508970740659","1253RPM","58km/h"
"1508970740758","1244RPM","58km/h"
"1508970740857","1247RPM","58km/h"
"1508970741016","1243RPM","57km/h"
"1508970741115","1248RPM","57km/h"
"1508970741225","1237RPM","57km/h"
"1508970741329","1243RPM","57km/h"
"1508970741426","1227RPM","57km/h"
"1508970741559","1237RPM","57km/h"
"1508970741691","1233RPM","57km/h"
"1508970741813","1229RPM","57km/h"
"1508970741944","1231RPM","57km/h"
"1508970742048","1220RPM","56km/h"
"1508970742148","1229RPM","56km/h"
"1508970742274","1230RPM","56km/h"
"1508970742379","1223RPM","56km/h"
"1508970742483","1236RPM","56km/h"
"1508970742583","1225RPM","56km/h"
"1508970742690","1229RPM","56km/h"
"1508970742789","1228RPM","55km/h"
"1508970742893","1230RPM","55km/h"
"1508970743032","1232RPM","55km/h"
"1508970743128","1235RPM","55km/h"
"1508970743234","1252RPM","55km/h"
"1508970743338","1245RPM","54km/h"
"1508970743435","1236RPM","54km/h"
"1508970743554","1237RPM","54km/h"
"1508970743665","1230RPM","54km/h"
"1508970743762","1233RPM","53km/h"
"1508970743869","1223RPM","53km/h"
"1508970743999","1228RPM","53km/h"
"1508970744096","1228RPM","52km/h"
"1508970744196","1230RPM","52km/h"
"1508970744298","1226RPM","52km/h"
"1508970744418","1233RPM","52km/h"
"1508970744528","1235RPM","51km/h"
"1508970744632","1240RPM","51km/h"
"1508970744730","1236RPM","51km/h"
"1508970744835","1242RPM","51km/h"
"1508970744964","1237RPM","50km/h"
"1508970745070","1233RPM","50km/h"
"1508970745171","1233RPM","50km/h"
"1508970745271","1234RPM","49km/h"
"1508970745372","1231RPM","49km/h"
"1508970745475","1233RPM","49km/h"
"1508970745580","1232RPM","48km/h"
"1508970745702","1231RPM","48km/h"
"1508970745809","1224RPM","47km/h"
"1508970745920","1230RPM","47km/h"
"1508970746015","1228RPM","47km/h"
"1508970746118","1229RPM","46km/h"
"1508970746218","1232RPM","46km/h"
"1508970746315","1222RPM","45km/h"
"1508970746427","1237RPM","45km/h"
"1508970746529","1230RPM","44km/h"
"1508970746625","1235RPM","44km/h"
"1508970746727","1234RPM","43km/h"
"1508970746832","1227RPM","43km/h"
"1508970746930","1238RPM","43km/h"
"1508970747040","1232RPM","42km/h"
"1508970747170","1229RPM","42km/h"
"1508970747274","1238RPM","41km/h"
"1508970747394","1227RPM","41km/h"
"1508970747499","1244RPM","40km/h"
"1508970747600","1241RPM","40km/h"
"1508970747707","1244RPM","39km/h"
"1508970747818","1239RPM","39km/h"
"1508970747943","1223RPM","38km/h"
"1508970748046","1242RPM","38km/h"
"1508970748147","1225RPM","37km/h"
"1508970748239","1244RPM","37km/h"
"1508970748341","1227RPM","37km/h"
"1508970748473","1247RPM","36km/h"
"1508970748595","1235RPM","36km/h"
"1508970748714","1244RPM","35km/h"
"1508970748819","1246RPM","35km/h"
"1508970748910","1247RPM","34km/h"
"1508970749015","1236RPM","34km/h"
"1508970749120","1244RPM","34km/h"
"1508970749221","1229RPM","33km/h"
"1508970749331","1236RPM","32km/h"
"1508970749439","1227RPM","32km/h"
"1508970749534","1231RPM","32km/h"
"1508970749640","1225RPM","31km/h"
"1508970749740","1223RPM","31km/h"
"1508970749838","1228RPM","30km/h"
"1508970749954","1218RPM","30km/h"
"1508970750059","1230RPM","29km/h"
"1508970750156","1229RPM","29km/h"
"1508970750260","1235RPM","29km/h"
"1508970750365","1243RPM","28km/h"
"1508970750459","1242RPM","28km/h"
"1508970750559","1246RPM","27km/h"
"1508970750665","1244RPM","27km/h"
"1508970750764","1236RPM","27km/h"
"1508970750870","1245RPM","26km/h"
"1508970750976","1238RPM","26km/h"
"1508970751074","1233RPM","25km/h"
"1508970751177","1232RPM","25km/h"
"1508970751290","1231RPM","24km/h"
"1508970751388","1222RPM","24km/h"
"1508970751497","1226RPM","23km/h"
"1508970751630","1216RPM","23km/h"
"1508970751751","1213RPM","22km/h"
"1508970751856","1211RPM","22km/h"
"1508970751969","1198RPM","21km/h"
"1508970752061","1194RPM","21km/h"
"1508970752173","1179RPM","20km/h"
"1508970752288","1097RPM","19km/h"
"1508970752380","1051RPM","19km/h"
"1508970752515","969RPM","18km/h"
"1508970752614","1066RPM","17km/h"
"1508970752711","1092RPM","17km/h"
"1508970752814","1093RPM","16km/h"
"1508970752923","1087RPM","15km/h"
"1508970753021","1069RPM","15km/h"
"1508970753126","1035RPM","14km/h"
"1508970753231","1009RPM","14km/h"
"1508970753326","978RPM","13km/h"
"1508970753434","947RPM","12km/h"
